17.7245, -3.72749e-15
-17.7244, -0.00556772
17.7238, 0.0111351
-17.723, -0.0167018
17.7217, 0.0222676
-17.7201, -0.027832
17.7182, 0.0333947
-17.7159, -0.0389555
17.7133, 0.044514
-17.7103, -0.0500698
17.707, 0.0556227
-17.7033, -0.0611723
17.6992, 0.0667182
-17.6949, -0.0722602
17.6901, 0.0777979
-17.685, -0.083331
17.6796, 0.0888592
-17.6738, -0.0943821
17.6677, 0.0998994
-17.6612, -0.105411
17.6544, 0.110916
-17.6472, -0.116415
17.6397, 0.121906
-17.6318, -0.127391
17.6236, 0.132868
-17.615, -0.138337
17.6061, 0.143798
-17.5969, -0.149251
17.5873, 0.154694
-17.5773, -0.160129
17.567, 0.165554
-17.5564, -0.170969
17.5455, 0.176374
-17.5342, -0.181769
17.5225, 0.187154
-17.5105, -0.192527
17.4982, 0.197889
-17.4855, -0.203239
17.4725, 0.208577
-17.4592, -0.213903
17.4455, 0.219216
-17.4315, -0.224517
17.4172, 0.229804
-17.4025, -0.235078
17.3875, 0.240339
-17.3721, -0.245585
17.3565, 0.250816
-17.3405, -0.256034
17.3241, 0.261236
-17.3075, -0.266423
17.2905, 0.271594
-17.2732, -0.276749
17.2556, 0.281889
-17.2376, -0.287012
17.2193, 0.292118
-17.2007, -0.297207
17.1818, 0.302279
-17.1626, -0.307333
17.143, 0.31237
-17.1231, -0.317388
17.1029, 0.322388
-17.0824, -0.32737
17.0616, 0.332332
-17.0404, -0.337275
17.019, 0.342199
-16.9972, -0.347103
16.9752, 0.351987
-16.9528, -0.356851
16.9301, 0.361694
-16.9071, -0.366516
16.8838, 0.371318
-16.8602, -0.376098
16.8364, 0.380856
-16.8122, -0.385593
16.7877, 0.390307
-16.7629, -0.395
16.7378, 0.399669
-16.7124, -0.404316
16.6868, 0.40894
-16.6608, -0.413541
16.6345, 0.418118
-16.608, -0.422671
16.5812, 0.427201
-16.5541, -0.431706
16.5267, 0.436186
-16.499, -0.440642
16.471, 0.445074
-16.4428, -0.44948
16.4143, 0.45386
-16.3855, -0.458215
16.3565, 0.462545
-16.3271, -0.466848
16.2975, 0.471126
-16.2676, -0.475376
16.2375, 0.479601
-16.2071, -0.483798
16.1764, 0.487969
-16.1455, -0.492112
16.1143, 0.496228
-16.0829, -0.500316
16.0511, 0.504377
-16.0192, -0.50841
15.987, 0.512414
-15.9545, -0.516391
15.9218, 0.520338
-15.8888, -0.524258
15.8556, 0.528148
-15.8221, -0.532009
15.7884, 0.535841
-15.7545, -0.539644
15.7203, 0.543417
-15.6859, -0.547161
15.6513, 0.550875
-15.6164, -0.554559
15.5813, 0.558213
-15.5459, -0.561836
15.5103, 0.565429
-15.4745, -0.568992
15.4385, 0.572523
-15.4023, -0.576024
15.3658, 0.579494
-15.3291, -0.582933
15.2922, 0.586341
-15.2551, -0.589717
15.2178, 0.593062
-15.1803, -0.596375
15.1425, 0.599657
-15.1046, -0.602906
15.0664, 0.606124
-15.0281, -0.609309
14.9895, 0.612463
-14.9508, -0.615584
14.9119, 0.618673
-14.8727, -0.621729
14.8334, 0.624753
-14.7939, -0.627744
14.7542, 0.630702
-14.7143, -0.633628
14.6742, 0.63652
-14.6339, -0.63938
14.5935, 0.642206
-14.5529, -0.644999
14.5121, 0.647759
-14.4712, -0.650486
14.43, 0.653179
-14.3887, -0.655839
14.3473, 0.658466
-14.3056, -0.661059
14.2638, 0.663618
-14.2219, -0.666143
14.1798, 0.668635
-14.1375, -0.671093
14.0951, 0.673517
-14.0525, -0.675908
14.0098, 0.678264
-13.967, -0.680587
13.9239, 0.682875
-13.8808, -0.68513
13.8375, 0.68735
-13.7941, -0.689537
13.7505, 0.691689
-13.7068, -0.693807
13.663, 0.695891
-13.619, -0.697941
13.5749, 0.699957
-13.5307, -0.701939
13.4863, 0.703886
-13.4419, -0.7058
13.3973, 0.707679
-13.3526, -0.709524
13.3078, 0.711335
-13.2629, -0.713112
13.2178, 0.714854
-13.1727, -0.716563
13.1274, 0.718237
-13.0821, -0.719877
13.0366, 0.721484
-12.991, -0.723056
12.9454, 0.724594
-12.8996, -0.726098
12.8538, 0.727568
-12.8079, -0.729004
12.7618, 0.730407
-12.7157, -0.731775
12.6695, 0.73311
-12.6233, -0.73441
12.5769, 0.735678
-12.5305, -0.736911
12.4839, 0.738111
-12.4374, -0.739277
12.3907, 0.74041
-12.344, -0.741509
12.2972, 0.742575
-12.2503, -0.743607
12.2034, 0.744606
-12.1564, -0.745572
12.1094, 0.746505
-12.0623, -0.747405
12.0151, 0.748272
-11.9679, -0.749106
11.9206, 0.749907
-11.8733, -0.750675
11.826, 0.751411
-11.7786, -0.752114
11.7311, 0.752784
-11.6836, -0.753423
11.6361, 0.754029
-11.5885, -0.754602
11.5409, 0.755144
-11.4933, -0.755653
11.4457, 0.756131
-11.398, -0.756577
11.3503, 0.756991
-11.3025, -0.757373
11.2548, 0.757724
-11.207, -0.758044
11.1592, 0.758332
-11.1114, -0.758589
11.0635, 0.758816
-11.0157, -0.759011
10.9678, 0.759175
-10.92, -0.759309
10.8721, 0.759413
-10.8242, -0.759485
10.7764, 0.759528
-10.7285, -0.759541
10.6806, 0.759523
-10.6327, -0.759476
10.5849, 0.759398
-10.537, -0.759292
10.4891, 0.759155
-10.4413, -0.75899
10.3935, 0.758795
-10.3456, -0.758571
10.2978, 0.758318
-10.2501, -0.758037
10.2023, 0.757727
-10.1545, -0.757388
10.1068, 0.757022
-10.0591, -0.756627
10.0115, 0.756204
-9.96381, -0.755753
9.9162, 0.755275
-9.86862, -0.754769
9.82107, 0.754235
-9.77356, -0.753675
9.72609, 0.753087
-9.67865, -0.752473
9.63126, 0.751832
-9.5839, -0.751165
9.53659, 0.750471
-9.48933, -0.749751
9.44211, 0.749005
-9.39494, -0.748233
9.34782, 0.747435
-9.30076, -0.746612
9.25374, 0.745764
-9.20678, -0.744891
9.15988, 0.743992
-9.11304, -0.743069
9.06625, 0.742121
-9.01953, -0.741149
8.97287, 0.740153
-8.92628, -0.739132
8.87975, 0.738088
-8.83328, -0.73702
8.78689, 0.735929
-8.74057, -0.734814
8.69432, 0.733676
-8.64814, -0.732515
8.60203, 0.731332
-8.55601, -0.730126
8.51006, 0.728897
-8.46419, -0.727647
8.41839, 0.726374
-8.37268, -0.72508
8.32706, 0.723764
-8.28152, -0.722427
8.23606, 0.721069
-8.19069, -0.719689
8.14541, 0.718289
-8.10022, -0.716869
8.05512, 0.715427
-8.01011, -0.713966
7.9652, 0.712485
-7.92038, -0.710984
7.87565, 0.709463
-7.83103, -0.707923
7.7865, 0.706364
-7.74207, -0.704785
7.69774, 0.703188
-7.65352, -0.701572
7.6094, 0.699938
-7.56538, -0.698286
7.52146, 0.696616
-7.47766, -0.694928
7.43396, 0.693222
-7.39037, -0.691499
7.34689, 0.689759
-7.30352, -0.688002
7.26026, 0.686228
-7.21712, -0.684438
7.17409, 0.682631
-7.13118, -0.680808
7.08838, 0.678969
-7.0457, -0.677114
7.00313, 0.675244
-6.96069, -0.673358
6.91836, 0.671458
-6.87616, -0.669542
6.83408, 0.667612
-6.79212, -0.665667
6.75029, 0.663708
-6.70858, -0.661734
6.66699, 0.659747
-6.62553, -0.657746
6.5842, 0.655732
-6.543, -0.653704
6.50192, 0.651663
-6.46098, -0.64961
6.42017, 0.647543
-6.37948, -0.645465
6.33893, 0.643373
-6.29851, -0.64127
6.25823, 0.639155
-6.21808, -0.637028
6.17806, 0.63489
-6.13819, -0.63274
6.09844, 0.63058
-6.05884, -0.628408
6.01937, 0.626226
-5.98004, -0.624033
5.94085, 0.62183
-5.9018, -0.619617
5.86289, 0.617394
-5.82412, -0.615161
5.78549, 0.612919
-5.74701, -0.610667
5.70867, 0.608407
-5.67047, -0.606137
5.63241, 0.603859
-5.5945, -0.601572
5.55673, 0.599277
-5.51911, -0.596974
5.48164, 0.594662
-5.44431, -0.592343
5.40713, 0.590017
-5.3701, -0.587683
5.33321, 0.585341
-5.29647, -0.582993
5.25988, 0.580638
-5.22345, -0.578276
5.18716, 0.575908
-5.15102, -0.573534
5.11503, 0.571153
-5.07919, -0.568767
5.0435, 0.566375
-5.00796, -0.563977
4.97258, 0.561574
-4.93734, -0.559166
4.90226, 0.556753
-4.86734, -0.554335
4.83256, 0.551912
-4.79794, -0.549485
4.76347, 0.547054
-4.72916, -0.544618
4.695, 0.542179
-4.66099, -0.539736
4.62714, 0.537289
-4.59345, -0.534838
4.5599, 0.532385
-4.52652, -0.529928
4.49329, 0.527469
-4.46021, -0.525006
4.42729, 0.522542
-4.39453, -0.520074
4.36192, 0.517605
-4.32947, -0.515133
4.29717, 0.512659
-4.26503, -0.510184
4.23305, 0.507707
-4.20122, -0.505228
4.16955, 0.502749
-4.13804, -0.500268
4.10668, 0.497786
-4.07548, -0.495303
4.04444, 0.49282
-4.01355, -0.490336
3.98283, 0.487851
-3.95225, -0.485367
3.92184, 0.482882
-3.89158, -0.480397
3.86148, 0.477913
-3.83153, -0.475429
3.80174, 0.472945
-3.77211, -0.470462
3.74264, 0.46798
-3.71332, -0.465499
3.68416, 0.463019
-3.65515, -0.46054
3.6263, 0.458063
-3.59761, -0.455586
3.56908, 0.453112
-3.5407, -0.450639
3.51247, 0.448168
-3.4844, -0.445699
3.45649, 0.443233
-3.42874, -0.440768
3.40113, 0.438306
-3.37369, -0.435847
3.3464, 0.43339
-3.31926, -0.430935
3.29228, 0.428484
-3.26545, -0.426036
3.23878, 0.423591
-3.21226, -0.421149
3.1859, 0.41871
-3.15969, -0.416275
3.13363, 0.413844
-3.10773, -0.411416
3.08198, 0.408992
-3.05638, -0.406573
3.03093, 0.404157
-3.00564, -0.401745
2.9805, 0.399337
-2.95551, -0.396934
2.93067, 0.394536
-2.90598, -0.392142
2.88145, 0.389752
-2.85706, -0.387368
2.83283, 0.384988
-2.80874, -0.382613
2.7848, 0.380244
-2.76102, -0.377879
2.73738, 0.37552
-2.71389, -0.373166
2.69055, 0.370818
-2.66735, -0.368475
2.64431, 0.366138
-2.62141, -0.363807
2.59866, 0.361481
-2.57605, -0.359162
2.55359, 0.356848
-2.53128, -0.35454
2.50911, 0.352239
-2.48708, -0.349944
2.4652, 0.347655
-2.44347, -0.345373
2.42187, 0.343097
-2.40043, -0.340827
2.37912, 0.338565
-2.35796, -0.336308
2.33693, 0.334059
-2.31605, -0.331817
2.29531, 0.329581
-2.27471, -0.327353
2.25426, 0.325132
-2.23394, -0.322917
2.21376, 0.32071
-2.19372, -0.318511
2.17381, 0.316318
-2.15405, -0.314133
2.13442, 0.311955
-2.11493, -0.309785
